,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Sum
7439,ecbba40a-93f2-470a-b565-938f61f527a7,peeking,2020-10-28 3:42:26,,public speaking,neutral,35,,,,
7450,ecbba40a-93f2-470a-b565-938f61f527a7,peeking,2021-02-23 17:27:42,,public speaking,neutral,35,,,,
7444,ecbba40a-93f2-470a-b565-938f61f527a7,scared,2020-11-01 7:12:35,,public speaking,negative,15,,,,
7435,ecbba40a-93f2-470a-b565-938f61f527a7,worried,2020-11-23 21:16:20,,public speaking,negative,12,,,,
7442,ecbba40a-93f2-470a-b565-938f61f527a7,worried,2020-10-03 5:02:30,,public speaking,negative,12,,,,
12416,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,cherish,2020-07-08 9:22:26,,public speaking,positive,70,,,,
12412,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,hate,2020-10-22 3:12:52,,public speaking,negative,5,,,,
12415,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,hate,2020-07-22 1:03:16,,public speaking,negative,5,,,,
12417,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,indifferent,2020-08-06 2:34:38,,public speaking,neutral,20,,,,
12419,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,2021-03-02 7:57:52,,public speaking,positive,30,,,,
12420,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,2020-06-27 18:37:49,,public speaking,positive,30,,,,
12422,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,interested,2021-03-14 15:27:12,,public speaking,positive,30,,,,
12413,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,love,2021-06-12 22:17:55,,public speaking,positive,65,,,,
12411,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,super love,2021-02-28 1:57:27,,public speaking,positive,75,,,,
12414,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,want,2020-06-29 12:36:02,,public speaking,positive,70,,,,
,,,,,,,,,,,
12421,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,want,2020-12-18 13:08:55,,public speaking,positive,70,,,,
12418,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,worried,2021-02-10 0:45:54,,public speaking,negative,12,,,,
13467,ed28489e-90b0-4daa-a1fa-22170cdc89d5,adore,2020-09-26 23:26:25,,veganism,positive,72,,,,
13449,ed28489e-90b0-4daa-a1fa-22170cdc89d5,cherish,2021-01-17 3:21:49,,veganism,positive,70,,,,
13465,ed28489e-90b0-4daa-a1fa-22170cdc89d5,cherish,2021-01-09 17:06:53,,veganism,positive,70,,,,
13458,ed28489e-90b0-4daa-a1fa-22170cdc89d5,disgust,2021-01-18 4:25:00,,veganism,negative,0,,,,
13444,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2020-12-06 12:01:19,,veganism,negative,10,,,,
13460,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2021-04-08 1:20:39,,veganism,negative,10,,,,
13464,ed28489e-90b0-4daa-a1fa-22170cdc89d5,dislike,2021-01-27 6:54:58,,veganism,negative,10,,,,
13439,ed28489e-90b0-4daa-a1fa-22170cdc89d5,hate,2021-01-31 21:08:26,,veganism,negative,5,,,,
13442,ed28489e-90b0-4daa-a1fa-22170cdc89d5,hate,2020-11-12 4:28:05,,veganism,negative,5,,,,
13435,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2020-08-10 2:31:56,,veganism,positive,60,,,,
13438,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2021-04-05 1:32:27,,veganism,positive,60,,,,
13451,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2021-05-17 5:18:57,,veganism,positive,60,,,,
13453,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2021-04-30 6:08:44,,veganism,positive,60,,,,
13456,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2020-08-12 12:47:54,,veganism,positive,60,,,,
13463,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2020-09-25 13:54:24,,veganism,positive,60,,,,
13469,ed28489e-90b0-4daa-a1fa-22170cdc89d5,heart,2020-11-15 9:35:45,,veganism,positive,60,,,,
13437,ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,2021-06-01 9:11:33,,veganism,neutral,20,,,,
13448,ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,2020-08-20 8:36:38,,veganism,neutral,20,,,,
13468,ed28489e-90b0-4daa-a1fa-22170cdc89d5,indifferent,2021-01-26 1:53:31,,veganism,neutral,20,,,,
13459,ed28489e-90b0-4daa-a1fa-22170cdc89d5,interested,2020-09-30 8:40:26,,veganism,positive,30,,,,
13443,ed28489e-90b0-4daa-a1fa-22170cdc89d5,intrigued,2020-12-25 7:20:15,,veganism,positive,45,,,,
13462,ed28489e-90b0-4daa-a1fa-22170cdc89d5,intrigued,2020-10-17 22:08:07,,veganism,positive,45,,,,
13446,ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,2021-01-22 23:38:29,,veganism,positive,50,,,,
13452,ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,2021-04-12 4:25:55,,veganism,positive,50,,,,
13470,ed28489e-90b0-4daa-a1fa-22170cdc89d5,like,2020-08-01 4:51:46,,veganism,positive,50,,,,
13445,ed28489e-90b0-4daa-a1fa-22170cdc89d5,peeking,2021-02-19 7:39:00,,veganism,neutral,35,,,,
,,,,,,,,,,,
13454,ed28489e-90b0-4daa-a1fa-22170cdc89d5,peeking,2021-05-26 12:35:27,,veganism,neutral,35,,,,
13455,ed28489e-90b0-4daa-a1fa-22170cdc89d5,scared,2020-07-17 18:37:15,,veganism,negative,15,,,,
13457,ed28489e-90b0-4daa-a1fa-22170cdc89d5,scared,2020-09-08 19:23:51,,veganism,negative,15,,,,
13436,ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2021-01-05 7:04:16,,veganism,positive,75,,,,
13447,ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-06-30 18:29:27,,veganism,positive,75,,,,
13450,ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-10-20 1:09:14,,veganism,positive,75,,,,
13461,ed28489e-90b0-4daa-a1fa-22170cdc89d5,super love,2020-07-07 9:28:46,,veganism,positive,75,,,,
13440,ed28489e-90b0-4daa-a1fa-22170cdc89d5,want,2020-11-19 2:26:18,,veganism,positive,70,,,,
13441,ed28489e-90b0-4daa-a1fa-22170cdc89d5,worried,2020-07-28 13:33:31,,veganism,negative,12,,,,
13466,ed28489e-90b0-4daa-a1fa-22170cdc89d5,worried,2021-03-04 17:51:31,,veganism,negative,12,,,,
3622,edc4a60a-b5ba-4178-b99e-9d34ed92599c,adore,2020-09-18 2:35:05,,technology,positive,72,,,,
3636,edc4a60a-b5ba-4178-b99e-9d34ed92599c,adore,2021-06-11 8:08:07,,technology,positive,72,,,,
3605,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cherish,2021-02-27 13:35:43,,technology,positive,70,,,,
3608,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cherish,2020-10-20 1:05:51,,technology,positive,70,,,,
3612,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cherish,2021-02-28 12:17:18,,technology,positive,70,,,,
3626,edc4a60a-b5ba-4178-b99e-9d34ed92599c,cherish,2020-06-25 22:23:56,,technology,positive,70,,,,
3630,edc4a60a-b5ba-4178-b99e-9d34ed92599c,disgust,2020-07-08 13:41:02,,technology,negative,0,,,,
3602,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,2020-06-23 10:02:53,,technology,negative,10,,,,
3603,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,2021-03-20 10:59:39,,technology,negative,10,,,,
3617,edc4a60a-b5ba-4178-b99e-9d34ed92599c,dislike,2020-08-10 19:38:41,,technology,negative,10,,,,
3594,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2021-06-07 14:04:12,,technology,positive,60,,,,
3597,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2021-02-08 6:07:25,,technology,positive,60,,,,
3618,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2020-11-23 6:16:15,,technology,positive,60,,,,
3634,edc4a60a-b5ba-4178-b99e-9d34ed92599c,heart,2020-08-22 22:34:51,,technology,positive,60,,,,
3606,edc4a60a-b5ba-4178-b99e-9d34ed92599c,indifferent,2020-09-01 0:53:42,,technology,neutral,20,,,,
3609,edc4a60a-b5ba-4178-b99e-9d34ed92599c,indifferent,2021-03-21 7:15:17,,technology,neutral,20,,,,
3616,edc4a60a-b5ba-4178-b99e-9d34ed92599c,indifferent,2020-07-19 17:11:55,,technology,neutral,20,,,,
3623,edc4a60a-b5ba-4178-b99e-9d34ed92599c,indifferent,2020-10-22 9:39:39,,technology,neutral,20,,,,
3625,edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,2020-09-13 15:49:33,,technology,positive,30,,,,
3632,edc4a60a-b5ba-4178-b99e-9d34ed92599c,interested,2020-07-03 7:19:38,,technology,positive,30,,,,
,,,,,,,,,,,
3598,edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,2021-03-12 18:33:08,,technology,positive,45,,,,
3600,edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,2021-01-01 22:46:11,,technology,positive,45,,,,
3621,edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,2020-08-11 20:34:26,,technology,positive,45,,,,
3627,edc4a60a-b5ba-4178-b99e-9d34ed92599c,intrigued,2020-08-02 22:04:09,,technology,positive,45,,,,
3596,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2020-06-23 20:28:52,,technology,positive,65,,,,
3604,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2021-01-02 15:40:52,,technology,positive,65,,,,
3607,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2020-10-13 3:33:53,,technology,positive,65,,,,
3611,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2021-04-21 3:04:54,,technology,positive,65,,,,
3613,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2020-11-24 3:43:17,,technology,positive,65,,,,
3615,edc4a60a-b5ba-4178-b99e-9d34ed92599c,love,2020-08-03 15:47:26,,technology,positive,65,,,,
3592,edc4a60a-b5ba-4178-b99e-9d34ed92599c,peeking,2020-11-22 10:30:11,,technology,neutral,35,,,,
3635,edc4a60a-b5ba-4178-b99e-9d34ed92599c,peeking,2020-09-05 21:01:14,,technology,neutral,35,,,,
3595,edc4a60a-b5ba-4178-b99e-9d34ed92599c,scared,2021-01-27 9:23:59,,technology,negative,15,,,,
3614,edc4a60a-b5ba-4178-b99e-9d34ed92599c,scared,2021-05-22 8:21:11,,technology,negative,15,,,,
3620,edc4a60a-b5ba-4178-b99e-9d34ed92599c,scared,2020-07-18 20:49:58,,technology,negative,15,,,,
3631,edc4a60a-b5ba-4178-b99e-9d34ed92599c,scared,2021-03-02 4:17:58,,technology,negative,15,,,,
3601,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-10-16 23:55:43,,technology,positive,75,,,,
3628,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-07-22 18:49:16,,technology,positive,75,,,,
3629,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-08-25 12:23:06,,technology,positive,75,,,,
3633,edc4a60a-b5ba-4178-b99e-9d34ed92599c,super love,2020-12-04 8:13:04,,technology,positive,75,,,,
3599,edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,2020-08-22 20:27:24,,technology,positive,70,,,,
3619,edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,2020-07-28 5:10:49,,technology,positive,70,,,,
3624,edc4a60a-b5ba-4178-b99e-9d34ed92599c,want,2020-12-01 19:12:21,,technology,positive,70,,,,
3593,edc4a60a-b5ba-4178-b99e-9d34ed92599c,worried,2020-09-15 5:11:25,,technology,negative,12,,,,
3610,edc4a60a-b5ba-4178-b99e-9d34ed92599c,worried,2021-04-28 20:58:54,,technology,negative,12,,,,
23877,edea43f3-1541-4e42-8419-d1cdf749025c,adore,2020-07-22 17:26:27,,cooking,positive,72,,,,
23887,edea43f3-1541-4e42-8419-d1cdf749025c,adore,2021-02-26 14:18:23,,cooking,positive,72,,,,
23882,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2021-05-09 16:21:34,,cooking,negative,0,,,,
23896,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2021-03-15 20:12:55,,cooking,negative,0,,,,
23897,edea43f3-1541-4e42-8419-d1cdf749025c,disgust,2020-07-04 6:37:03,,cooking,negative,0,,,,
23874,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,2021-06-17 7:24:12,,cooking,negative,10,,,,
23883,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,2020-07-03 19:08:05,,cooking,negative,10,,,,
23890,edea43f3-1541-4e42-8419-d1cdf749025c,dislike,2020-10-13 2:13:28,,cooking,negative,10,,,,
23888,edea43f3-1541-4e42-8419-d1cdf749025c,hate,2020-11-04 18:04:05,,cooking,negative,5,,,,
23895,edea43f3-1541-4e42-8419-d1cdf749025c,hate,2021-03-18 17:02:33,,cooking,negative,5,,,,
23879,edea43f3-1541-4e42-8419-d1cdf749025c,heart,2020-06-24 1:28:48,,cooking,positive,60,,,,
23893,edea43f3-1541-4e42-8419-d1cdf749025c,heart,2020-09-15 15:04:16,,cooking,positive,60,,,,
,,,,,,,,,,,
23872,edea43f3-1541-4e42-8419-d1cdf749025c,interested,2020-12-29 23:17:56,,cooking,positive,30,,,,
23886,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,2020-06-18 8:51:33,,cooking,positive,45,,,,
23894,edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,2021-04-20 14:05:32,,cooking,positive,45,,,,
23875,edea43f3-1541-4e42-8419-d1cdf749025c,like,2020-11-02 20:58:56,,cooking,positive,50,,,,
23892,edea43f3-1541-4e42-8419-d1cdf749025c,like,2021-01-27 15:42:53,,cooking,positive,50,,,,
23873,edea43f3-1541-4e42-8419-d1cdf749025c,love,2020-08-05 2:01:42,,cooking,positive,65,,,,
23881,edea43f3-1541-4e42-8419-d1cdf749025c,love,2020-11-30 13:24:11,,cooking,positive,65,,,,
23884,edea43f3-1541-4e42-8419-d1cdf749025c,love,2020-10-20 0:35:58,,cooking,positive,65,,,,
23885,edea43f3-1541-4e42-8419-d1cdf749025c,love,2020-12-15 1:37:59,,cooking,positive,65,,,,
23889,edea43f3-1541-4e42-8419-d1cdf749025c,love,2021-01-06 2:33:04,,cooking,positive,65,,,,
23891,edea43f3-1541-4e42-8419-d1cdf749025c,love,2021-04-28 10:29:32,,cooking,positive,65,,,,
23870,edea43f3-1541-4e42-8419-d1cdf749025c,super love,2020-12-10 16:25:22,,cooking,positive,75,,,,
23871,edea43f3-1541-4e42-8419-d1cdf749025c,super love,2020-09-25 3:30:23,,cooking,positive,75,,,,
23876,edea43f3-1541-4e42-8419-d1cdf749025c,super love,2020-11-25 0:52:39,,cooking,positive,75,,,,
23880,edea43f3-1541-4e42-8419-d1cdf749025c,super love,2021-04-23 10:09:21,,cooking,positive,75,,,,
23878,edea43f3-1541-4e42-8419-d1cdf749025c,worried,2021-05-11 14:18:11,,cooking,negative,12,,,,
18950,ee0988ef-8656-4a63-9515-a2533b772636,adore,2020-11-10 15:37:23,,travel,positive,72,,,,
18943,ee0988ef-8656-4a63-9515-a2533b772636,disgust,2021-03-30 6:53:04,,travel,negative,0,,,,
18939,ee0988ef-8656-4a63-9515-a2533b772636,dislike,2021-01-19 14:26:52,,travel,negative,10,,,,
18941,ee0988ef-8656-4a63-9515-a2533b772636,dislike,2020-07-23 6:11:58,,travel,negative,10,,,,
18949,ee0988ef-8656-4a63-9515-a2533b772636,hate,2021-02-18 23:49:29,,travel,negative,5,,,,
18935,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,2020-12-14 10:59:21,,travel,neutral,20,,,,
18940,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,2021-04-25 0:38:29,,travel,neutral,20,,,,
18944,ee0988ef-8656-4a63-9515-a2533b772636,indifferent,2021-06-13 19:32:28,,travel,neutral,20,,,,
18938,ee0988ef-8656-4a63-9515-a2533b772636,interested,2021-05-09 3:23:39,,travel,positive,30,,,,
18937,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,2020-12-20 0:14:15,,travel,positive,45,,,,
18947,ee0988ef-8656-4a63-9515-a2533b772636,intrigued,2021-02-19 2:43:59,,travel,positive,45,,,,
18936,ee0988ef-8656-4a63-9515-a2533b772636,like,2020-07-25 19:28:14,,travel,positive,50,,,,
18945,ee0988ef-8656-4a63-9515-a2533b772636,peeking,2021-04-20 16:24:30,,travel,neutral,35,,,,
18948,ee0988ef-8656-4a63-9515-a2533b772636,scared,2021-03-17 3:21:47,,travel,negative,15,,,,
18942,ee0988ef-8656-4a63-9515-a2533b772636,worried,2020-11-26 21:33:23,,travel,negative,12,,,,
18946,ee0988ef-8656-4a63-9515-a2533b772636,worried,2021-01-01 9:38:29,,travel,negative,12,,,,
18925,ee18c383-1e7a-4507-9e78-1061da09143a,adore,2021-06-10 23:22:23,,education,positive,72,,,,
18912,ee18c383-1e7a-4507-9e78-1061da09143a,disgust,2020-08-26 1:37:41,,education,negative,0,,,,
18913,ee18c383-1e7a-4507-9e78-1061da09143a,disgust,2020-11-02 21:15:02,,education,negative,0,,,,
18917,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2021-06-16 9:50:01,,education,negative,10,,,,
18921,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2020-07-09 20:13:29,,education,negative,10,,,,
18924,ee18c383-1e7a-4507-9e78-1061da09143a,dislike,2021-01-15 8:48:17,,education,negative,10,,,,
18928,ee18c383-1e7a-4507-9e78-1061da09143a,hate,2021-01-29 18:06:50,,education,negative,5,,,,
18930,ee18c383-1e7a-4507-9e78-1061da09143a,hate,2021-05-09 15:47:58,,education,negative,5,,,,
18926,ee18c383-1e7a-4507-9e78-1061da09143a,heart,2021-01-29 19:18:23,,education,positive,60,,,,
18911,ee18c383-1e7a-4507-9e78-1061da09143a,interested,2020-08-19 20:46:27,,education,positive,30,,,,
18931,ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,2020-10-24 4:43:11,,education,positive,45,,,,
18932,ee18c383-1e7a-4507-9e78-1061da09143a,intrigued,2020-09-16 18:34:37,,education,positive,45,,,,
18916,ee18c383-1e7a-4507-9e78-1061da09143a,like,2021-05-10 8:21:11,,education,positive,50,,,,
18918,ee18c383-1e7a-4507-9e78-1061da09143a,like,2020-10-27 12:43:19,,education,positive,50,,,,
,,,,,,,,,,,
18919,ee18c383-1e7a-4507-9e78-1061da09143a,like,2021-01-19 7:50:30,,education,positive,50,,,,
18923,ee18c383-1e7a-4507-9e78-1061da09143a,like,2020-09-24 21:17:33,,education,positive,50,,,,
18910,ee18c383-1e7a-4507-9e78-1061da09143a,love,2021-03-05 5:52:45,,education,positive,65,,,,
18922,ee18c383-1e7a-4507-9e78-1061da09143a,love,2020-10-23 12:28:54,,education,positive,65,,,,
18907,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,2020-11-15 22:18:48,,education,neutral,35,,,,
,,,,,,,,,,,
18915,ee18c383-1e7a-4507-9e78-1061da09143a,peeking,2021-03-10 12:08:19,,education,neutral,35,,,,
18909,ee18c383-1e7a-4507-9e78-1061da09143a,scared,2020-08-31 15:43:14,,education,negative,15,,,,
18927,ee18c383-1e7a-4507-9e78-1061da09143a,scared,2021-04-13 10:48:48,,education,negative,15,,,,
18908,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-01-06 3:18:32,,education,positive,75,,,,
18914,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-06-18 7:09:20,,education,positive,75,,,,
18920,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-05-10 6:33:04,,education,positive,75,,,,
18929,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-02-06 3:01:38,,education,positive,75,,,,
18933,ee18c383-1e7a-4507-9e78-1061da09143a,super love,2021-06-03 21:00:15,,education,positive,75,,,,
18903,ee18c383-1e7a-4507-9e78-1061da09143a,want,2020-12-08 3:00:54,,education,positive,70,,,,
18904,ee18c383-1e7a-4507-9e78-1061da09143a,want,2021-03-03 5:45:39,,education,positive,70,,,,
18905,ee18c383-1e7a-4507-9e78-1061da09143a,want,2020-07-25 3:27:30,,education,positive,70,,,,
18906,ee18c383-1e7a-4507-9e78-1061da09143a,want,2020-08-02 4:06:33,,education,positive,70,,,,
19631,ee631766-3818-4de6-897f-2355542b58e7,adore,2021-02-10 11:14:45,,public speaking,positive,72,,,,
19634,ee631766-3818-4de6-897f-2355542b58e7,dislike,2021-02-25 2:41:31,,public speaking,negative,10,,,,
19629,ee631766-3818-4de6-897f-2355542b58e7,hate,2020-09-02 8:49:52,,public speaking,negative,5,,,,
19632,ee631766-3818-4de6-897f-2355542b58e7,indifferent,2020-06-22 16:12:22,,public speaking,neutral,20,,,,
19626,ee631766-3818-4de6-897f-2355542b58e7,interested,2020-07-15 9:14:40,,public speaking,positive,30,,,,
19630,ee631766-3818-4de6-897f-2355542b58e7,love,2021-03-25 8:19:17,,public speaking,positive,65,,,,
19633,ee631766-3818-4de6-897f-2355542b58e7,love,2020-10-08 11:03:35,,public speaking,positive,65,,,,
19627,ee631766-3818-4de6-897f-2355542b58e7,peeking,2020-11-19 22:13:50,,public speaking,neutral,35,,,,
19628,ee631766-3818-4de6-897f-2355542b58e7,scared,2020-07-23 2:13:31,,public speaking,negative,15,,,,
8540,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,2020-09-28 2:11:23,,cooking,positive,72,,,,
8548,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,2021-02-17 19:55:20,,cooking,positive,72,,,,
8554,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,adore,2020-07-10 8:26:47,,cooking,positive,72,,,,
,,,,,,,,,,,
8557,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,cherish,2021-05-23 21:33:22,,cooking,positive,70,,,,
8545,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,2021-02-26 3:51:50,,cooking,negative,0,,,,
8553,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,2021-01-05 0:54:44,,cooking,negative,0,,,,
8556,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,2021-06-10 18:41:16,,cooking,negative,0,,,,
8564,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,disgust,2021-05-01 13:43:22,,cooking,negative,0,,,,
8546,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,dislike,2021-06-02 0:05:21,,cooking,negative,10,,,,
8562,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,dislike,2021-01-03 5:06:22,,cooking,negative,10,,,,
8565,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,dislike,2020-11-02 20:20:49,,cooking,negative,10,,,,
8568,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,dislike,2020-07-10 18:27:07,,cooking,negative,10,,,,
8539,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,hate,2021-05-18 2:51:33,,cooking,negative,5,,,,
8533,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,heart,2020-09-02 0:14:06,,cooking,positive,60,,,,
8547,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,heart,2020-08-27 4:06:50,,cooking,positive,60,,,,
8567,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,heart,2020-07-26 13:59:10,,cooking,positive,60,,,,
8575,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,heart,2021-04-27 17:53:47,,cooking,positive,60,,,,
8531,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,2020-07-03 7:34:11,,cooking,neutral,20,,,,
8543,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,2021-06-09 8:10:45,,cooking,neutral,20,,,,
8544,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,indifferent,2021-02-27 12:38:01,,cooking,neutral,20,,,,
8532,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2021-03-17 20:46:49,,cooking,positive,30,,,,
8534,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2021-02-24 4:24:31,,cooking,positive,30,,,,
8537,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2020-08-17 2:25:23,,cooking,positive,30,,,,
8555,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2021-03-29 1:28:14,,cooking,positive,30,,,,
8570,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2020-12-19 11:47:57,,cooking,positive,30,,,,
8571,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2020-10-27 11:41:23,,cooking,positive,30,,,,
8572,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2020-10-15 23:50:52,,cooking,positive,30,,,,
8573,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,interested,2021-01-29 2:13:37,,cooking,positive,30,,,,
8542,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,intrigued,2020-08-08 7:09:35,,cooking,positive,45,,,,
8529,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-11-22 19:32:52,,cooking,positive,50,,,,
8535,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2021-02-18 7:36:10,,cooking,positive,50,,,,
8538,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-10-31 5:10:37,,cooking,positive,50,,,,
8550,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,like,2020-12-22 17:35:42,,cooking,positive,50,,,,
8549,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,love,2021-02-04 22:36:32,,cooking,positive,65,,,,
8552,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,love,2020-10-28 21:00:23,,cooking,positive,65,,,,
8551,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,peeking,2020-09-28 5:01:25,,cooking,neutral,35,,,,
8560,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,peeking,2020-09-20 11:46:35,,cooking,neutral,35,,,,
8530,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-07-27 9:55:16,,cooking,negative,15,,,,
8541,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-11-28 15:02:06,,cooking,negative,15,,,,
8559,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-10-30 23:33:44,,cooking,negative,15,,,,
8561,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-07-21 16:35:12,,cooking,negative,15,,,,
8563,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,want,2020-08-05 17:30:58,,cooking,positive,70,,,,
,,,,,,,,,,,
8536,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,2020-08-14 19:59:31,,cooking,negative,12,,,,
8558,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,2020-12-08 5:03:26,,cooking,negative,12,,,,
,,,,,,,,,,,
8566,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,2021-05-07 4:02:33,,cooking,negative,12,,,,
8569,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,2021-04-12 0:18:47,,cooking,negative,12,,,,
8574,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,worried,2021-03-31 5:57:45,,cooking,negative,12,,,,
917,eec5e521-4c28-4e8a-93a9-d544803fad7e,cherish,2021-01-03 15:07:59,,food,positive,70,,,,
